採樣分區,河川,縣市,測站名稱,水體分類等級,採樣日期,測站編號,河川污染指數,氣溫,水溫,酸鹼值,導電度,溶氧(滴定法),溶氧(電極法),溶氧飽和度,生化需氧量,化學需氧量,懸浮固體,大腸桿菌群,氨氮,氯鹽,總磷,總有機碳,硝酸鹽氮,亞硝酸鹽氮,鎘,鉛,六價鉻,砷,汞,銅,鋅,錳,銀,硒,濁度,鉻,總氮,總凱氏氮,備註
,,,,,,,,℃,℃,,μmho/cm25℃,mg/L,mg/L,%,mg/L,mg/L,mg/L,CFU/100mL,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,NTU,mg/L,mg/L,mg/L,
老街溪流域,老街溪,桃園市,公園橋上游(原為青埔橋),丙,2014/5/6 下午 01:36:00,1056,3.8,19.3,19.7,7.1,628,--,8.2,90.8,3.8,22.1,6.6,180000,3.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
老街溪流域,老街溪,桃園市,公園橋上游(原為青埔橋),丙,2014/4/8 上午 10:48:00,1056,4.5,25,23.4,7.2,784,--,7.8,92.7,13.2,38,4.2,57000,4.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
老街溪流域,老街溪,桃園市,公園橋上游(原為青埔橋),丙,2014/3/6 下午 01:38:00,1056,4.5,13.4,15.6,7.5,781,--,8.9,90.1,8.7,30.5,10,320000,3.84,--,0.967,8.59,3.34,0.837,<0.001,0.005,<0.002,0.0022,<0.0003,0.032,0.072,0.09,<0.001,<0.001,--,--,--,--,
老街溪流域,老街溪,桃園市,公園橋上游(原為青埔橋),丙,2014/2/6 下午 02:15:00,1056,4.5,19.9,19.4,7.2,831,--,7.4,81.6,15.9,30.2,15.4,50000,2.55,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
老街溪流域,老街溪,桃園市,公園橋上游(原為青埔橋),丙,2014/1/7 下午 01:02:00,1056,4.5,21.5,20.7,7.2,309,--,8.6,94.3,10.4,40.8,10.2,270000,9.28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
老街溪流域,老街溪,桃園市,中正橋,丙,2014/12/11 下午 02:55:00,1057,3.3,17.8,18,7.1,1150,--,4.9,51.4,6.1,38.6,11.2,29000,0.84,--,0.663,--,7.32,--,<0.001,<0.003,<0.002,0.0013,<0.0003,0.021,0.051,0.063,<0.001,--,--,--,--,--,
老街溪流域,老街溪,桃園市,中正橋,丙,2014/11/5 下午 02:35:00,1057,2.3,26.8,24.9,7.2,612,--,7.7,93.9,6.8,27.2,17,4700,0.41,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
老街溪流域,老街溪,桃園市,中正橋,丙,2014/10/2 下午 04:05:00,1057,2.8,33.1,29.6,7.5,705,--,5.2,69.8,5.8,29.5,8.1,3600,0.33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
老街溪流域,老街溪,桃園市,中正橋,丙,2014/9/2 下午 03:45:00,1057,2,34.7,33.6,7.9,750,--,6.2,87.8,4,25.9,11,8400,0.35,--,0.697,--,3.06,--,<0.001,<0.003,<0.002,0.0028,<0.0003,0.013,0.022,0.049,<0.001,--,--,--,--,--,
老街溪流域,老街溪,桃園市,中正橋,丙,2014/8/5 下午 01:40:00,1057,1.5,32.8,31.5,8,683,--,8.1,111.5,3.8,16.3,13.2,15000,0.23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
老街溪流域,老街溪,桃園市,中正橋,丙,2014/7/4 下午 02:26:00,1057,2.3,35,34.7,8.9,574,--,10.1,144.9,6.1,22.1,4.6,2900,0.29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
老街溪流域,老街溪,桃園市,中正橋,丙,2014/6/10 下午 01:25:00,1057,1,27,26.6,7.6,464,--,6.5,82.8,2.3,14.8,3.3,15000,0.27,--,0.558,--,4.29,--,<0.001,<0.003,<0.002,0.003,<0.0003,0.012,0.027,0.019,<0.001,--,--,--,--,--,
