採樣分區,河川,縣市,測站名稱,水體分類等級,採樣日期,測站編號,河川污染指數,氣溫,水溫,酸鹼值,導電度,溶氧(滴定法),溶氧(電極法),溶氧飽和度,生化需氧量,化學需氧量,懸浮固體,大腸桿菌群,氨氮,氯鹽,總磷,總有機碳,硝酸鹽氮,亞硝酸鹽氮,鎘,鉛,六價鉻,砷,汞,銅,鋅,錳,銀,硒,濁度,鉻,總氮,總凱氏氮,備註
,,,,,,,,℃,℃,,μmho/cm25℃,mg/L,mg/L,%,mg/L,mg/L,mg/L,CFU/100mL,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,NTU,mg/L,mg/L,mg/L
北港溪流域,北港溪(雲),雲林縣,石榴班橋,乙,2015/10/7 上午 11:00:00,1147,1.5,30.5,29.5,7.7,604,--,8.1,106.2,1.8,7.7,39.9,10000,0.30,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,石榴班橋,乙,2015/9/4 上午 11:00:00,1147,3.8,29.5,31.7,7.9,561,--,7.2,97.8,2.6,8.7,105,31000,0.66,--,0.160,--,2.77,--,<0.001,0.009,<0.002,0.0034,<0.0003,0.004,0.022,0.204,<0.001,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,石榴班橋,乙,2015/8/6 上午 11:00:00,1147,1.5,32.5,31.4,8.0,2300,--,8.0,109.8,<1.0,7.2,18.4,28000,0.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,石榴班橋,乙,2015/7/2 上午 11:00:00,1147,1.5,33.5,32.2,8.3,522,--,8.0,111.5,1.1,4.8,44.6,21000,0.40,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,石榴班橋,乙,2015/6/4 上午 11:00:00,1147,4.3,31.5,30.3,7.9,1050,--,6.9,92.4,3.9,15.8,252,46000,0.63,--,0.270,--,3.23,--,<0.001,0.009,<0.002,0.0053,<0.0003,0.011,0.067,0.293,<0.001,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,石榴班橋,乙,2015/5/8 上午 11:00:00,1147,2.8,31.0,30.5,7.6,866,--,6.6,88.3,3.3,14.5,13.1,3600,1.70,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,石榴班橋,乙,2015/4/2 上午 10:30:00,1147,3.5,30.5,29.8,7.8,1060,--,8.5,112.4,5.1,22.4,18.3,2200,1.35,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,石榴班橋,乙,2015/3/4 上午 11:00:00,1147,3.5,22.0,22.3,7.8,1010,--,8.2,94.6,7.0,24.4,13.6,42000,1.92,--,0.785,7.36,3.40,0.334,<0.001,0.003,<0.002,0.0023,<0.0003,0.010,0.054,0.264,<0.001,<0.001,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,石榴班橋,乙,2015/2/4 上午 11:00:00,1147,2.3,19.5,21.9,7.8,764,--,8.9,102.0,3.0,14.5,6.3,4500,1.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,石榴班橋,乙,2015/1/6 上午 11:00:00,1147,2.3,26.0,24.8,8.2,679,--,12.5,151.6,2.9,6.6,6.4,4500,2.47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,梅南橋,乙,2015/12/4 上午 10:10:00,1361,2.8,27.6,26.1,9.0,700,--,12.0,147.9,7.3,29.7,5.9,3800,0.74,--,0.742,--,0.66,--,<0.001,0.004,<0.002,0.0042,<0.0003,0.002,0.013,0.012,<0.001,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,梅南橋,乙,2015/11/4 上午 10:10:00,1361,1.5,28.5,28.1,9.9,493,--,15.4,196.2,4.2,12.8,3.7,220,0.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,梅南橋,乙,2015/10/7 上午 10:10:00,1361,1.5,29.5,29.6,8.7,468,--,9.2,121.5,2.1,7.7,31.9,9900,0.40,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,梅南橋,乙,2015/9/4 上午 10:10:00,1361,4.5,29.0,29.4,8.5,469,--,7.7,101.4,2.9,10.7,157,28000,2.33,--,0.253,--,1.25,--,<0.001,0.010,<0.002,0.0040,<0.0003,0.004,0.023,0.157,<0.001,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,梅南橋,乙,2015/8/6 上午 10:10:00,1361,3.3,31.5,29.6,8.5,464,--,8.6,114.5,1.0,12.3,117,8300,0.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,梅南橋,乙,2015/7/2 上午 10:10:00,1361,3.3,32.0,30.4,8.4,494,--,7.6,102.2,<1.0,34.5,1340,7700,0.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,梅南橋,乙,2015/6/4 上午 10:10:00,1361,3.8,31.0,29.8,8.4,617,--,7.7,102.2,1.2,18.0,598,52000,0.76,--,0.355,--,0.80,--,<0.001,0.019,<0.002,0.0047,<0.0003,0.010,0.083,0.381,<0.001,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,梅南橋,乙,2015/5/8 上午 10:10:00,1361,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,梅南橋,乙,2015/4/2 上午 09:40:00,1361,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,梅南橋,乙,2015/3/4 上午 10:10:00,1361,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,梅南橋,乙,2015/2/4 上午 10:10:00,1361,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,河道水深不足未採樣(小於10公分有擾動底泥疑慮者)
北港溪流域,北港溪(雲),雲林縣,梅南橋,乙,2015/1/6 上午 10:10:00,1361,2.8,23.0,22.7,8.7,665,--,11.1,129.6,2.5,5.5,21.2,24000,1.24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,梅林橋,乙,2015/12/4 上午 09:28:00,1146,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,河道水深不足未採樣(小於10公分有擾動底泥疑慮者)
北港溪流域,北港溪(雲),雲林縣,梅林橋,乙,2015/11/4 上午 09:30:00,1146,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,梅林橋,乙,2015/10/7 上午 09:30:00,1146,4.0,29.5,27.5,8.0,768,--,7.1,90.0,3.6,15.5,98.6,240000,2.60,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,梅林橋,乙,2015/9/4 上午 09:30:00,1146,4.5,29.0,27.9,7.7,799,--,6.9,88.1,7.0,22.0,19.1,480000,6.32,--,0.935,--,2.27,--,<0.001,<0.003,<0.002,0.0020,<0.0003,0.003,0.018,0.155,<0.001,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,梅林橋,乙,2015/8/6 上午 09:30:00,1146,3.5,30.0,28.7,8.0,726,--,6.5,85.4,2.0,34.6,50.5,83000,1.86,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,梅林橋,乙,2015/7/2 上午 09:30:00,1146,5.0,29.0,29.6,8.1,668,--,6.9,92.2,4.0,15.2,270,260000,2.99,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,梅林橋,乙,2015/6/4 上午 09:30:00,1146,6.8,30.3,27.8,8.1,892,--,7.0,90.6,5.8,25.6,317,360000,3.40,--,0.390,--,2.57,--,<0.001,0.013,<0.002,0.0044,<0.0003,0.007,0.051,0.220,<0.001,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,梅林橋,乙,2015/5/8 上午 09:30:00,1146,5.8,29.0,28.4,7.9,1960,--,3.9,50.4,12.1,45.4,9.7,570000,10.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,梅林橋,乙,2015/4/2 上午 09:30:00,1146,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,梅林橋,乙,2015/3/4 上午 09:30:00,1146,6.5,20.5,21.8,8.1,2040,--,4.7,53.4,20.9,66.5,20.4,440000,20.0,--,1.41,24.3,0.23,0.173,<0.001,<0.003,<0.002,0.0021,<0.0003,0.010,0.071,0.094,<0.001,<0.001,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,梅林橋,乙,2015/2/4 上午 09:30:00,1146,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,河道水深不足未採樣(小於10公分有擾動底泥疑慮者)
北港溪流域,北港溪(雲),雲林縣,梅林橋,乙,2015/1/6 上午 09:30:00,1146,6.5,22.0,21.3,8.2,2110,--,5.7,64.9,26.4,68.3,23.2,270000,24.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,榮橋,丁,2015/12/4 下午 01:30:00,1148,2.8,28.0,27.9,8.0,1290,--,12.7,161.3,4.9,21.4,13.7,23000,1.06,--,0.285,--,3.30,--,<0.001,0.005,<0.002,0.0047,<0.0003,0.011,0.028,0.339,<0.001,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,榮橋,丁,2015/11/4 下午 01:30:00,1148,3.5,29.0,29.5,7.9,1000,--,7.2,94.6,2.8,12.3,53.1,64000,2.29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,榮橋,丁,2015/10/7 下午 01:30:00,1148,3.3,31.5,32.4,7.7,710,--,7.1,98.2,4.8,17.5,56.0,43000,0.51,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,榮橋,丁,2015/9/4 下午 01:40:00,1148,4.8,31.5,32.1,7.8,640,--,6.4,87.9,3.1,11.2,140,100000,0.70,--,0.391,--,2.48,--,<0.001,0.008,<0.002,0.0050,<0.0003,0.008,0.024,0.207,<0.001,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,榮橋,丁,2015/8/6 下午 01:40:00,1148,2.8,33.0,32.6,7.9,661,--,6.5,90.8,<1.0,19.3,94.6,73000,0.60,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,榮橋,丁,2015/7/2 下午 01:40:00,1148,2.3,31.5,33.1,8.0,638,--,6.8,96.0,2.6,9.2,62.1,35000,0.48,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,榮橋,丁,2015/6/4 下午 01:30:00,1148,5.5,31.2,33.2,7.7,1040,--,6.0,85.0,4.9,19.9,102,56000,1.05,--,0.373,--,6.01,--,<0.001,0.004,<0.002,0.0066,<0.0003,0.008,0.039,0.274,<0.001,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,榮橋,丁,2015/5/8 下午 01:30:00,1148,2.8,31.0,33.8,8.9,1720,--,19.7,280.0,9.5,37.9,31.2,4400000,0.50,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,榮橋,丁,2015/4/2 下午 01:30:00,1148,1.5,32.6,33.3,8.8,1560,--,15.3,215.0,3.9,16.3,11.1,5000,0.28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,榮橋,丁,2015/3/4 下午 01:40:00,1148,3.5,22.0,25.4,8.1,1690,--,10.0,122.7,8.3,33.4,13.4,230000,1.62,--,0.411,11.0,4.58,0.425,<0.001,0.004,<0.002,0.0041,<0.0003,0.048,0.111,0.320,<0.001,<0.001,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,榮橋,丁,2015/2/4 下午 01:40:00,1148,2.8,21.5,22.1,8.0,2080,--,10.5,120.2,4.6,20.6,13.7,32000,2.44,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,榮橋,丁,2015/1/6 下午 01:40:00,1148,3.5,28.0,26.7,7.9,1040,--,9.3,116.0,6.5,20.5,18.2,26000,1.21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,土庫大橋,丁,2015/12/4 下午 02:32:00,1149,5.5,26.6,26.1,7.8,1070,--,5.6,68.6,15.0,43.0,27.2,53000,6.52,--,0.820,--,1.44,--,<0.001,0.006,<0.002,0.0090,<0.0003,0.004,0.021,0.333,<0.001,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,土庫大橋,丁,2015/11/4 下午 02:30:00,1149,5.5,29.0,28.3,7.8,733,--,5.5,70.3,3.7,17.3,179,210000,1.78,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,土庫大橋,丁,2015/10/7 下午 02:30:00,1149,5.5,32.0,31.5,7.7,694,--,5.7,77.4,4.2,17.0,288,220000,2.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,土庫大橋,丁,2015/9/4 下午 02:40:00,1149,5.5,32.0,31.6,7.5,629,--,5.8,79.5,4.1,18.6,190,360000,1.56,--,0.403,--,2.46,--,<0.001,0.011,<0.002,0.0070,<0.0003,0.007,0.038,0.207,<0.001,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,土庫大橋,丁,2015/8/6 下午 02:40:00,1149,5.0,33.0,32.6,7.7,678,--,5.4,74.8,2.0,28.2,174,320000,1.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,土庫大橋,丁,2015/7/2 下午 02:40:00,1149,5.5,32.0,33.2,7.8,687,--,5.7,80.6,4.0,18.2,181,39000,1.82,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,土庫大橋,丁,2015/6/4 下午 02:30:00,1149,7.3,32.3,32.8,7.7,908,--,5.7,79.7,8.6,27.1,114,700000,8.05,--,0.894,--,3.36,--,<0.001,0.005,<0.002,0.0092,<0.0003,0.004,0.025,0.176,<0.001,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,土庫大橋,丁,2015/5/8 下午 02:30:00,1149,5.0,30.5,35.1,8.0,1210,--,7.4,106.8,7.9,34.9,44.2,300000,5.61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,土庫大橋,丁,2015/4/2 下午 02:30:00,1149,4.5,32.5,33.2,7.9,1220,--,5.5,77.6,5.4,19.9,44.6,87000,2.38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,土庫大橋,丁,2015/3/4 下午 02:40:00,1149,5.5,22.5,25.7,7.9,1200,--,6.2,75.4,8.7,35.4,24.0,510000,6.48,--,1.20,10.8,0.93,0.418,<0.001,0.006,<0.002,0.0097,<0.0003,0.008,0.049,0.534,<0.001,<0.001,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,土庫大橋,丁,2015/2/4 下午 02:40:00,1149,8.0,21.2,21.3,7.9,1060,--,2.4,27.6,23.4,74.4,83.2,790000,5.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,土庫大橋,丁,2015/1/6 下午 02:40:00,1149,8.0,26.0,24.6,7.8,1030,--,2.4,29.4,21.7,69.8,83.0,690000,5.98,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,觀光大橋(取代北港大橋),丙,2015/12/4 下午 01:30:00,1150,6.3,24.5,24.4,7.8,884,--,6.3,74.2,6.0,25.1,67.4,44000,3.82,--,0.635,--,1.18,--,<0.001,0.007,<0.002,0.0085,<0.0003,0.008,0.025,0.188,<0.001,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,觀光大橋(取代北港大橋),丙,2015/11/4 下午 01:00:00,1150,4.8,33.5,27.7,7.8,756,--,5.1,64.2,4.4,13.3,46.0,5000,3.25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,觀光大橋(取代北港大橋),丙,2015/10/7 上午 11:00:00,1150,4.5,31.0,30.3,7.8,683,--,4.8,63.4,3.9,16.5,53.7,51000,1.46,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,觀光大橋(取代北港大橋),丙,2015/9/4 上午 10:10:00,1150,6.3,30.0,31.1,7.7,518,--,5.2,69.8,5.4,20.5,379,68000,1.50,--,0.635,--,2.18,--,<0.001,0.013,<0.002,0.0083,<0.0003,0.012,0.066,0.329,<0.001,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,觀光大橋(取代北港大橋),丙,2015/8/6 上午 10:30:00,1150,6.3,31.5,33.3,7.8,770,--,2.9,40.0,3.3,26.7,104,3400,2.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,觀光大橋(取代北港大橋),丙,2015/7/2 下午 03:30:00,1150,6.3,34.2,33.0,7.9,828,--,5.2,73.4,7.5,28.6,85.5,4200,4.91,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,觀光大橋(取代北港大橋),丙,2015/6/4 下午 04:30:00,1150,5.5,33.0,31.4,7.8,727,--,5.9,80.2,3.8,16.5,60.2,25000,3.38,--,0.640,--,1.94,--,<0.001,<0.003,<0.002,0.0205,<0.0003,0.003,0.019,0.137,<0.001,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,觀光大橋(取代北港大橋),丙,2015/5/8 上午 08:40:00,1150,7.0,30.5,29.4,7.9,1190,--,3.1,40.4,13.9,47.9,97.3,19000,6.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,觀光大橋(取代北港大橋),丙,2015/4/2 下午 02:00:00,1150,7.3,31.0,29.3,8.0,1260,--,6.2,81.2,14.1,62.5,104,110,5.20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,觀光大橋(取代北港大橋),丙,2015/3/4 下午 02:30:00,1150,6.3,26.0,23.3,7.9,1290,--,5.4,62.8,12.3,43.4,69.3,7100,11.4,--,1.50,10.2,0.56,0.130,<0.001,0.005,<0.002,0.0211,<0.0003,0.006,0.019,0.735,<0.001,<0.001,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,觀光大橋(取代北港大橋),丙,2015/2/4 下午 03:20:00,1150,7.0,18.5,20.3,7.8,1330,--,3.4,37.3,11.2,32.6,79.5,35000,10.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,觀光大橋(取代北港大橋),丙,2015/1/6 下午 03:30:00,1150,7.0,28.0,21.4,7.8,1090,--,2.7,30.0,9.7,22.5,50.8,35000,9.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,雲嘉大橋,丙,2015/12/4 上午 10:40:00,1152,3.3,22.5,23.2,7.9,12800,--,7.5,90.3,4.4,17.8,37.8,510,2.75,4700,0.409,--,3.31,--,<0.001,0.004,<0.002,0.0087,<0.0003,0.001,0.010,0.120,<0.001,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,雲嘉大橋,丙,2015/11/4 上午 10:30:00,1152,3.8,31.0,28.4,7.9,9570,--,6.1,79.8,4.8,16.2,44.7,710,1.97,3330,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,雲嘉大橋,丙,2015/10/7 下午 12:30:00,1152,3.8,32.5,31.7,7.7,5230,--,5.2,71.8,3.5,11.6,41.0,2100,1.54,1380,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,雲嘉大橋,丙,2015/9/4 上午 08:30:00,1152,7.0,27.5,27.9,7.6,620,--,3.8,48.0,5.2,23.0,488,9200,1.74,102,0.595,--,3.11,--,<0.001,0.017,<0.002,0.0072,<0.0003,0.008,0.048,0.257,<0.001,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,雲嘉大橋,丙,2015/8/6 上午 08:50:00,1152,4.8,28.0,31.6,7.7,18100,--,3.4,49.6,1.7,16.8,55.6,2000,1.62,5650,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,雲嘉大橋,丙,2015/7/2 下午 04:54:00,1152,5.3,32.5,32.2,7.7,16900,--,4.3,62.6,3.9,17.8,65.7,2500,2.71,5170,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,雲嘉大橋,丙,2015/6/4 下午 05:50:00,1152,6.3,31.0,30.0,7.5,7790,--,3.3,45.4,3.1,14.3,117,5500,1.40,2710,0.415,--,3.82,--,<0.001,0.003,<0.002,0.0116,<0.0003,0.005,0.004,<0.005,<0.001,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,雲嘉大橋,丙,2015/5/8 上午 06:59:00,1152,4.5,27.0,28.8,7.7,34600,--,3.6,52.6,3.7,17.3,46.9,290,1.02,11000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,雲嘉大橋,丙,2015/4/2 下午 03:40:00,1152,3.3,29.0,27.8,8.1,33600,--,8.9,127.6,3.5,16.3,60.4,2000,0.99,11900,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,雲嘉大橋,丙,2015/3/4 下午 04:00:00,1152,5.5,24.5,21.8,7.9,33300,--,6.0,78.0,4.3,18.3,67.8,2000,3.56,11700,0.605,2.16,0.35,1.16,<0.001,<0.003,<0.002,0.0072,<0.0003,0.001,0.006,0.102,<0.001,<0.001,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,雲嘉大橋,丙,2015/2/4 下午 04:50:00,1152,5.0,18.0,18.0,7.9,28300,--,6.9,81.0,4.3,10.8,65.2,2700,4.04,9500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
北港溪流域,北港溪(雲),雲林縣,雲嘉大橋,丙,2015/1/6 下午 04:50:00,1152,5.5,27.0,19.6,7.9,30000,--,6.0,72.6,3.4,15.5,80.8,2300,3.12,14700,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
新虎尾溪流域,新虎尾溪,雲林縣,莿桐一號橋,丙,2015/12/2 上午 10:50:00,1141,3.8,24.5,24.7,8.1,577,--,7.9,94.8,1.7,32.2,468,32000,0.96,--,0.352,--,0.62,--,<0.001,0.018,<0.002,0.0032,<0.0003,0.008,0.063,0.357,<0.001,--,--,--,--,--
新虎尾溪流域,新虎尾溪,雲林縣,莿桐一號橋,丙,2015/11/5 上午 08:30:00,1141,3.3,26.0,25.0,8.2,458,--,8.2,98.6,3.5,7.3,72.4,94000,0.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
新虎尾溪流域,新虎尾溪,雲林縣,莿桐一號橋,丙,2015/10/2 上午 09:30:00,1141,3.3,28.0,27.4,8.1,417,--,8.2,103.1,1.6,30.8,1360,190000,0.22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
新虎尾溪流域,新虎尾溪,雲林縣,莿桐一號橋,丙,2015/9/3 上午 10:00:00,1141,3.8,26.0,27.2,8.0,382,--,7.6,95.4,1.6,32.1,917,130000,0.96,--,0.644,--,0.70,--,<0.001,0.027,<0.002,0.0054,<0.0003,0.009,0.052,0.535,<0.001,--,--,--,--,--
新虎尾溪流域,新虎尾溪,雲林縣,莿桐一號橋,丙,2015/8/5 上午 10:20:00,1141,3.3,32.5,30.6,8.1,458,--,7.0,93.4,2.4,31.1,402,250000,0.25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
新虎尾溪流域,新虎尾溪,雲林縣,莿桐一號橋,丙,2015/7/1 上午 11:02:00,1141,3.3,32.0,30.0,8.1,491,--,7.1,94.7,2.7,12.4,115,210000,0.38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
新虎尾溪流域,新虎尾溪,雲林縣,莿桐一號橋,丙,2015/6/5 上午 08:30:00,1141,3.3,30.5,28.1,8.1,488,--,7.5,97.0,1.0,16.0,513,32000,0.37,--,0.530,--,0.56,--,<0.001,0.022,<0.002,0.0059,<0.0003,0.009,0.067,0.339,<0.001,--,--,--,--,--
新虎尾溪流域,新虎尾溪,雲林縣,莿桐一號橋,丙,2015/5/7 上午 09:00:00,1141,3.8,32.3,27.0,7.7,572,--,7.0,87.4,1.5,13.3,194,35000,0.72,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
新虎尾溪流域,新虎尾溪,雲林縣,莿桐一號橋,丙,2015/4/1 上午 10:50:00,1141,6.0,29.0,28.0,8.1,587,--,6.9,87.8,20.5,41.1,108,92000,0.92,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
新虎尾溪流域,新虎尾溪,雲林縣,莿桐一號橋,丙,2015/3/3 上午 11:00:00,1141,5.0,25.5,23.4,8.1,587,--,8.6,101.6,3.4,13.3,179,51000,1.28,--,0.580,2.36,1.23,0.078,<0.001,0.007,<0.002,0.0035,<0.0003,0.005,0.023,0.185,<0.001,<0.001,--,--,--,--
新虎尾溪流域,新虎尾溪,雲林縣,莿桐一號橋,丙,2015/2/3 下午 01:20:00,1141,4.5,23.5,21.2,8.2,556,--,7.8,87.8,2.5,12.5,160,46000,1.10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
新虎尾溪流域,新虎尾溪,雲林縣,莿桐一號橋,丙,2015/1/9 上午 09:30:00,1141,5.8,16.5,17.0,7.9,585,--,8.9,91.5,6.8,22.4,334,68000,1.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
