採樣分區,河川,縣市,測站名稱,水體分類等級,採樣日期,測站編號,河川污染指數,氣溫,水溫,酸鹼值,導電度,溶氧(滴定法),溶氧(電極法),溶氧飽和度,生化需氧量,化學需氧量,懸浮固體,大腸桿菌群,氨氮,氯鹽,總磷,總有機碳,硝酸鹽氮,亞硝酸鹽氮,鎘,鉛,六價鉻,砷,汞,銅,鋅,錳,銀,硒,濁度,鉻,總氮,總凱氏氮,備註
,,,,,,,,℃,℃,,μmho/cm25℃,mg/L,mg/L,%,mg/L,mg/L,mg/L,CFU/100mL,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,NTU,mg/L,mg/L,mg/L
頭前溪流域,頭前溪,新竹縣,竹林大橋,乙,2011/2/9 上午 11:55:00,1080,1.0,25.0,24.0,8.4,373,--,11.8,140.0,<1.0,<4.0,1.6,<10,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹縣,竹林大橋,乙,2011/1/11 上午 11:55:00,1080,1.0,13.0,16.6,8.1,385,--,9.8,101.9,<1.0,<4.0,1.1,70,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹縣,竹東大橋,甲,2011/12/1 上午 09:15:00,1087,1.5,19.0,19.4,7.7,367,--,10.0,110.1,<1.0,7.6,21.8,950,0.02,--,0.008,0.64,0.43,0.008,<0.001,<0.003,<0.002,0.0012,<0.0003,0.002,0.016,0.045,<0.001,<0.001,--,--,--,--
頭前溪流域,頭前溪,新竹縣,竹東大橋,甲,2011/11/1 上午 09:20:00,1087,1.0,25.0,24.0,8.1,405,--,11.8,140.3,2.8,4.5,18.0,500,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹縣,竹東大橋,甲,2011/10/3 上午 09:15:00,1087,2.3,21.5,22.3,7.9,379,--,8.7,101.2,1.1,6.6,70.2,2500,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹縣,竹東大橋,甲,2011/9/2 上午 09:15:00,1087,1.0,27.5,24.8,7.6,270,--,8.9,109.7,<1.0,<4.0,18.0,2100,<0.01,--,0.029,1.18,0.51,0.010,<0.001,<0.003,<0.002,0.0008,<0.0003,<0.001,0.005,0.017,<0.001,<0.001,--,--,--,--
頭前溪流域,頭前溪,新竹縣,竹東大橋,甲,2011/8/1 上午 09:15:00,1087,1.0,30.0,26.0,8.4,306,--,9.1,114.5,1.2,<4.0,6.0,520,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹縣,竹東大橋,甲,2011/7/1 上午 09:15:00,1087,1.5,30.2,25.2,8.0,289,--,10.0,123.4,2.6,7.6,22.8,2200,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹縣,竹東大橋,甲,2011/6/1 上午 09:15:00,1087,1.0,28.5,24.8,8.3,371,--,10.8,132.5,1.4,5.2,8.3,2100,<0.01,--,0.019,1.08,0.45,0.014,<0.001,<0.003,0.002,0.0020,<0.0003,0.002,0.008,0.015,<0.001,<0.001,--,--,--,--
頭前溪流域,頭前溪,新竹縣,竹東大橋,甲,2011/5/2 上午 09:15:00,1087,1.0,25.1,22.4,8.2,498,--,9.2,107.1,<1.0,<4.0,2.0,400,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹縣,竹東大橋,甲,2011/4/1 上午 09:20:00,1087,1.0,23.9,18.7,8.2,389,--,11.1,120.1,<1.0,4.3,1.0,400,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹縣,竹東大橋,甲,2011/3/1 上午 09:15:00,1087,1.0,21.0,18.8,8.2,427,--,10.1,109.6,<1.0,4.2,2.0,380,0.01,--,0.024,1.10,0.49,0.014,<0.001,0.004,<0.002,0.0010,<0.0003,<0.001,0.009,<0.005,0.002,<0.001,--,--,--,--
頭前溪流域,頭前溪,新竹縣,竹東大橋,甲,2011/2/9 上午 09:15:00,1087,1.0,20.0,18.0,8.6,396,--,13.1,140.5,<1.0,<4.0,2.4,510,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹縣,竹東大橋,甲,2011/1/11 上午 09:15:00,1087,1.0,14.0,13.4,8.2,393,--,10.4,100.5,<1.0,<4.0,3.0,7300,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹縣,中正大橋,乙,2011/12/1 下午 12:35:00,1081,1.0,20.0,20.1,7.7,348,--,9.9,109.5,<1.0,11.2,12.5,21000,0.03,--,0.051,0.77,1.11,0.036,<0.001,<0.003,<0.002,0.0011,<0.0003,0.003,0.030,0.050,<0.001,<0.001,--,--,--,--
頭前溪流域,頭前溪,新竹縣,中正大橋,乙,2011/11/1 下午 12:40:00,1081,1.0,27.5,28.2,7.6,434,--,11.0,140.7,1.0,<4.0,4.4,150,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹縣,中正大橋,乙,2011/10/3 下午 12:35:00,1081,1.5,24.0,24.3,8.1,344,--,8.9,107.1,1.5,10.8,27.6,20000,0.29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹縣,中正大橋,乙,2011/9/2 下午 12:35:00,1081,2.0,26.0,26.1,7.6,246,--,8.4,104.0,3.2,5.4,21.6,52000,0.26,--,0.076,1.75,0.79,0.029,<0.001,0.004,<0.002,0.0014,<0.0003,0.004,0.041,0.062,<0.001,<0.001,--,--,--,--
頭前溪流域,頭前溪,新竹縣,中正大橋,乙,2011/8/1 下午 12:35:00,1081,1.5,33.0,29.3,8.7,290,--,9.7,129.0,1.7,<4.0,22.7,720,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹縣,中正大橋,乙,2011/7/1 下午 12:35:00,1081,2.0,32.7,26.8,8.1,248,--,10.3,130.2,3.4,7.2,23.8,4100,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹縣,中正大橋,乙,2011/6/1 下午 12:40:00,1081,1.5,29.1,26.2,8.6,312,--,10.1,124.7,3.6,8.7,9.7,2600,0.10,--,0.028,1.03,0.61,0.043,<0.001,<0.003,<0.002,0.0015,<0.0003,0.002,0.015,0.019,<0.001,<0.001,--,--,--,--
頭前溪流域,頭前溪,新竹縣,中正大橋,乙,2011/5/2 下午 12:35:00,1081,1.0,23.7,23.2,8.1,426,--,8.4,98.3,1.6,11.5,14.1,5700,0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹縣,中正大橋,乙,2011/4/1 下午 12:39:00,1081,1.0,25.2,23.1,8.4,345,--,10.5,123.1,<1.0,4.7,18.0,190,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹縣,中正大橋,乙,2011/3/1 下午 12:35:00,1081,1.0,17.0,19.8,7.6,428,--,9.5,104.9,<1.0,<4.0,14.7,290,0.03,--,0.040,1.69,0.80,0.015,<0.001,0.004,<0.002,0.0013,<0.0003,<0.001,0.012,0.087,<0.001,<0.001,--,--,--,--
頭前溪流域,頭前溪,新竹縣,中正大橋,乙,2011/2/9 下午 12:35:00,1081,1.0,25.0,22.5,7.9,418,--,11.0,127.5,1.4,4.8,10.7,140,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹縣,中正大橋,乙,2011/1/11 下午 12:35:00,1081,1.5,12.0,14.3,8.3,365,--,9.9,97.6,1.1,11.0,34.0,7400,0.24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹市,頭前溪橋,乙,2011/12/1 下午 01:25:00,1082,1.0,19.0,20.9,7.0,428,--,7.2,80.5,1.1,9.8,4.8,5000,0.14,--,0.093,1.35,1.34,0.122,<0.001,<0.003,<0.002,0.0011,<0.0003,0.008,0.050,0.036,<0.001,<0.001,--,--,--,--
頭前溪流域,頭前溪,新竹市,頭前溪橋,乙,2011/11/1 下午 01:30:00,1082,1.0,27.5,25.1,7.5,437,--,8.9,107.5,3.0,9.6,6.2,500,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹市,頭前溪橋,乙,2011/10/3 下午 01:31:00,1082,1.0,24.0,23.4,8.1,393,--,8.8,103.6,2.2,9.2,19.3,18000,0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹市,頭前溪橋,乙,2011/9/2 下午 01:25:00,1082,2.3,27.5,27.3,7.8,275,--,8.4,104.5,<1.0,8.1,52.8,17000,0.05,--,0.049,1.61,0.96,0.026,<0.001,<0.003,<0.002,0.0010,<0.0003,0.002,0.008,0.053,<0.001,<0.001,--,--,--,--
頭前溪流域,頭前溪,新竹市,頭前溪橋,乙,2011/8/1 下午 01:25:00,1082,3.3,33.0,30.2,8.3,367,--,8.1,108.5,1.9,10.0,103,5400,0.10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹市,頭前溪橋,乙,2011/7/1 下午 01:25:00,1082,1.0,32.9,27.1,8.2,280,--,10.2,129.0,2.4,11.4,19.3,20000,0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹市,頭前溪橋,乙,2011/6/1 下午 01:25:00,1082,1.5,29.5,26.7,8.6,347,--,10.9,136.5,3.2,10.7,6.5,3000,0.05,--,0.095,1.80,0.75,0.073,<0.001,<0.003,<0.002,0.0014,<0.0003,0.002,0.008,0.029,<0.001,<0.001,--,--,--,--
頭前溪流域,頭前溪,新竹市,頭前溪橋,乙,2011/5/2 下午 01:25:00,1082,1.0,23.6,24.8,8.0,462,--,6.8,81.2,2.3,9.7,5.7,140,0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹市,頭前溪橋,乙,2011/4/1 下午 01:29:00,1082,1.0,25.3,22.4,8.6,375,--,12.6,144.9,1.2,8.3,9.7,180,0.28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹市,頭前溪橋,乙,2011/3/1 下午 01:25:00,1082,1.0,17.0,19.9,8.8,381,--,12.4,136.4,<1.0,6.2,17.3,260,0.02,--,0.063,2.52,0.13,0.024,<0.001,0.003,<0.002,0.0014,<0.0003,<0.001,<0.002,0.029,<0.001,<0.001,--,--,--,--
頭前溪流域,頭前溪,新竹市,頭前溪橋,乙,2011/2/9 下午 01:25:00,1082,1.0,25.0,23.0,8.7,405,--,11.9,138.9,1.7,4.6,13.4,50,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹市,頭前溪橋,乙,2011/1/11 下午 01:25:00,1082,1.5,12.0,12.9,8.2,410,--,10.4,98.7,1.3,6.7,34.0,2600,0.19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹市,湳雅取水口(取代溪洲大橋),乙,2011/12/1 下午 02:05:00,1083,1.0,19.0,21.8,7.2,457,--,9.4,107.3,<1.0,10.4,5.2,6000,0.07,--,0.083,1.04,1.87,0.075,<0.001,0.007,<0.002,0.0010,<0.0003,0.005,0.018,0.053,<0.001,<0.001,--,--,--,--
頭前溪流域,頭前溪,新竹市,湳雅取水口(取代溪洲大橋),乙,2011/11/1 下午 02:10:00,1083,1.0,27.0,24.6,7.3,499,--,9.0,108.3,1.6,<4.0,5.2,4900,0.23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹市,湳雅取水口(取代溪洲大橋),乙,2011/10/3 下午 02:05:00,1083,1.0,23.0,24.0,7.9,436,--,8.5,100.4,2.9,10.6,15.0,34000,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹市,湳雅取水口(取代溪洲大橋),乙,2011/9/2 下午 02:05:00,1083,2.3,27.5,26.5,8.0,303,--,8.4,104.6,<1.0,10.8,78.8,21000,0.04,--,0.060,2.05,0.81,0.029,<0.001,0.005,<0.002,0.0009,<0.0003,0.003,0.009,0.068,<0.001,<0.001,--,--,--,--
頭前溪流域,頭前溪,新竹市,湳雅取水口(取代溪洲大橋),乙,2011/8/1 下午 02:10:00,1083,3.3,33.0,28.6,8.0,327,--,7.8,101.6,1.1,5.6,110,6700,0.10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹市,湳雅取水口(取代溪洲大橋),乙,2011/7/1 下午 02:05:00,1083,1.5,33.3,26.2,8.0,261,--,8.1,99.7,3.7,9.2,19.1,22000,0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹市,湳雅取水口(取代溪洲大橋),乙,2011/6/1 下午 02:05:00,1083,1.0,29.4,26.7,8.4,380,--,11.7,146.7,1.6,4.6,4.8,2300,0.02,--,0.048,1.48,0.90,0.066,<0.001,<0.003,<0.002,0.0011,<0.0003,0.003,0.034,0.039,<0.001,<0.001,--,--,--,--
頭前溪流域,頭前溪,新竹市,湳雅取水口(取代溪洲大橋),乙,2011/5/2 下午 02:05:00,1083,1.5,23.7,23.8,7.4,508,--,6.7,78.9,1.4,<4.0,5.1,27000,0.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹市,湳雅取水口(取代溪洲大橋),乙,2011/4/1 下午 02:08:00,1083,1.0,25.2,23.3,7.6,446,--,10.2,118.9,<1.0,6.3,12.0,2500,0.21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹市,湳雅取水口(取代溪洲大橋),乙,2011/3/1 下午 02:05:00,1083,1.0,15.0,20.2,7.5,523,--,7.2,79.9,1.4,4.2,7.6,8500,0.16,--,0.092,1.35,2.55,0.182,<0.001,0.005,<0.002,0.0011,<0.0003,<0.001,0.007,0.136,0.002,<0.001,--,--,--,--
頭前溪流域,頭前溪,新竹市,湳雅取水口(取代溪洲大橋),乙,2011/2/9 下午 02:05:00,1083,1.0,24.0,23.0,7.5,489,--,9.3,108.6,1.5,4.6,11.7,5500,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
頭前溪流域,頭前溪,新竹市,湳雅取水口(取代溪洲大橋),乙,2011/1/11 下午 02:05:00,1083,1.0,13.0,15.9,7.6,465,--,8.2,83.0,1.3,5.3,19.7,14000,0.26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,三聖橋,－,2011/12/1 上午 10:40:00,1633,2.8,17.6,20.4,7.1,761,--,7.8,86.2,1.9,19.0,21.4,11000,2.39,--,4.96,3.14,6.45,1.21,<0.001,0.003,<0.002,0.0017,<0.0003,0.003,0.019,0.171,<0.001,<0.001,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,三聖橋,－,2011/11/1 上午 10:19:00,1633,1.5,27.2,24.5,7.1,816,--,11.0,132.1,3.4,9.9,7.4,7200,0.49,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,三聖橋,－,2011/10/3 上午 10:25:00,1633,5.0,22.9,22.8,7.3,490,--,8.0,93.4,11.6,34.1,101,74000,0.74,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,三聖橋,－,2011/9/2 上午 09:10:00,1633,1.5,30.1,26.6,7.5,521,--,11.6,144.3,1.2,11.4,15.2,42000,0.64,--,2.99,4.43,3.72,0.382,<0.001,<0.003,<0.002,0.0021,<0.0003,0.004,0.015,0.138,<0.001,<0.001,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,三聖橋,－,2011/8/1 下午 12:40:00,1633,3.3,37.6,31.8,7.7,644,--,9.2,125.7,16.2,34.0,10.2,9600,0.40,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,三聖橋,－,2011/7/1 上午 11:15:00,1633,2.3,33.9,29.5,7.6,444,--,8.0,104.9,2.2,10.8,5.3,4700,1.30,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,三聖橋,－,2011/6/1 上午 11:20:00,1633,2.0,32.3,27.6,7.5,747,--,8.1,102.7,3.4,15.1,12.5,4000,0.56,--,11.8,3.18,5.25,0.536,<0.001,<0.003,<0.002,0.0045,<0.0003,0.003,0.009,0.091,<0.001,<0.001,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,三聖橋,－,2011/5/2 上午 11:15:00,1633,2.0,24.4,23.8,7.4,738,--,7.3,87.6,3.3,17.1,15.1,4300,0.59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,三聖橋,－,2011/4/1 上午 10:50:00,1633,2.0,27.1,21.3,7.5,589,--,8.5,96.7,4.6,18.8,11.7,4100,0.86,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,三聖橋,－,2011/3/1 上午 09:50:00,1633,2.0,17.3,18.1,7.4,708,--,8.3,88.3,4.7,20.4,14.4,4300,0.55,--,11.7,4.83,5.10,0.470,<0.001,0.005,<0.002,0.0018,<0.0003,0.006,0.031,0.130,<0.001,<0.001,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,三聖橋,－,2011/2/9 上午 09:45:00,1633,1.5,20.2,18.0,7.5,760,--,9.6,103.2,2.3,17.0,10.0,8100,0.56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,三聖橋,－,2011/1/11 上午 10:25:00,1633,1.0,14.0,13.0,7.5,746,--,11.8,111.7,2.9,8.4,8.5,4000,0.41,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,渡船大橋,甲,2011/12/1 上午 09:55:00,1070,1.0,18.8,19.8,7.7,353,--,7.8,85.3,1.7,13.9,1.8,39000,0.10,--,0.090,1.62,1.03,0.034,<0.001,<0.003,<0.002,0.0014,<0.0003,0.004,0.014,0.088,0.002,<0.001,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,渡船大橋,甲,2011/11/1 上午 09:45:00,1070,1.0,28.0,24.3,7.1,378,--,7.4,89.3,2.5,8.0,3.6,1200,0.19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,渡船大橋,甲,2011/10/3 上午 09:50:00,1070,2.3,21.3,21.7,7.6,187,--,8.2,93.8,2.7,22.3,92.8,41000,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,渡船大橋,甲,2011/9/2 上午 08:45:00,1070,1.0,30.0,27.3,7.7,208,--,7.6,97.1,2.0,7.1,17.0,50000,0.08,--,0.111,2.75,1.27,0.020,<0.001,<0.003,<0.002,0.0009,<0.0003,0.002,0.007,0.042,<0.001,<0.001,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,渡船大橋,甲,2011/8/1 上午 11:50:00,1070,1.5,35.2,31.8,7.3,333,--,9.1,126.5,3.6,10.0,17.9,5600,0.18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,渡船大橋,甲,2011/7/1 上午 10:50:00,1070,1.0,33.2,28.9,7.7,254,--,8.4,110.4,1.7,8.0,6.6,6800,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,渡船大橋,甲,2011/6/1 上午 10:35:00,1070,1.0,30.0,26.4,7.3,338,--,10.6,133.9,<1.0,6.8,5.6,8600,0.16,--,0.049,1.49,0.82,0.022,<0.001,<0.003,<0.002,0.0013,<0.0003,0.007,0.024,0.056,<0.001,<0.001,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,渡船大橋,甲,2011/5/2 上午 10:35:00,1070,1.0,24.8,25.8,7.2,374,--,6.8,83.7,1.2,7.5,3.6,5500,0.20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,渡船大橋,甲,2011/4/1 上午 10:05:00,1070,1.0,24.0,21.3,7.5,329,--,9.4,106.8,1.2,9.5,4.5,7400,0.24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,渡船大橋,甲,2011/3/1 上午 09:15:00,1070,1.0,22.0,21.3,7.2,352,--,6.9,78.4,1.6,6.2,7.3,6900,0.14,--,0.089,1.91,0.90,0.043,<0.001,<0.003,<0.002,0.0013,<0.0003,<0.001,0.004,0.005,0.002,<0.001,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,渡船大橋,甲,2011/2/9 上午 09:25:00,1070,1.0,24.0,19.3,7.3,367,--,7.3,80.8,1.2,<4.0,3.3,5400,0.32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,渡船大橋,甲,2011/1/11 上午 09:45:00,1070,1.0,10.8,14.7,7.2,341,--,8.8,87.7,1.1,6.9,2.6,24000,0.21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,新埔大橋,乙,2011/12/1 上午 10:45:00,1071,1.0,18.5,20.3,7.8,475,--,9.6,105.3,1.4,11.6,4.2,3300,0.27,--,1.48,2.03,3.70,0.154,<0.001,0.005,<0.002,0.0020,<0.0003,0.002,0.033,0.030,<0.001,<0.001,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,新埔大橋,乙,2011/11/1 上午 10:35:00,1071,1.0,29.5,26.3,7.4,532,--,11.5,141.0,1.7,8.2,6.9,100,0.15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,新埔大橋,乙,2011/10/3 上午 10:40:00,1071,2.8,20.5,22.6,7.8,328,--,8.2,94.0,4.4,20.9,81.8,24000,0.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,新埔大橋,乙,2011/9/2 上午 09:35:00,1071,1.0,30.2,28.6,7.1,245,--,7.7,100.6,1.7,7.3,8.7,42000,0.10,--,0.591,4.04,1.39,0.064,<0.001,0.003,<0.002,0.0013,<0.0003,0.003,0.008,0.060,<0.001,<0.001,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,新埔大橋,乙,2011/8/1 下午 12:40:00,1071,1.0,35.3,32.9,7.6,368,--,9.1,126.8,<1.0,15.4,8.2,10000,0.22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,新埔大橋,乙,2011/7/1 上午 11:40:00,1071,1.0,32.3,29.1,7.5,266,--,8.3,107.9,1.1,8.6,6.6,8600,0.19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,新埔大橋,乙,2011/6/1 上午 11:25:00,1071,1.0,30.2,27.2,7.5,384,--,10.5,132.3,1.6,8.1,5.4,2200,0.10,--,0.639,2.17,1.52,0.050,<0.001,<0.003,<0.002,0.0015,<0.0003,0.003,0.007,0.031,<0.001,<0.001,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,新埔大橋,乙,2011/5/2 上午 11:25:00,1071,1.0,23.9,25.5,7.4,497,--,8.4,102.3,1.1,9.5,10.7,490,0.22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,新埔大橋,乙,2011/4/1 上午 10:55:00,1071,1.0,25.9,22.6,7.7,400,--,9.8,112.7,1.3,9.1,5.7,750,0.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,新埔大橋,乙,2011/3/1 上午 10:07:00,1071,1.0,21.5,21.2,7.3,463,--,9.0,102.0,<1.0,9.6,8.2,1600,0.12,--,2.18,3.13,2.79,0.091,<0.001,0.004,<0.002,0.0019,<0.0003,0.003,0.015,0.062,0.001,<0.001,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,新埔大橋,乙,2011/2/9 上午 10:10:00,1071,1.0,26.5,21.9,7.5,500,--,10.6,122.0,1.8,10.2,5.7,2700,0.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,新埔大橋,乙,2011/1/11 上午 10:30:00,1071,1.0,10.9,14.8,7.4,475,--,10.0,98.2,2.0,4.1,6.9,3800,0.18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,台1線鳳山溪橋,丙,2011/12/1 上午 11:56:00,1072,1.0,18.9,20.7,7.3,547,--,9.7,107.6,1.5,15.0,12.8,15000,0.32,--,1.17,3.10,3.53,0.079,<0.001,0.009,<0.002,0.0018,<0.0003,0.008,0.017,0.051,<0.001,<0.001,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,台1線鳳山溪橋,丙,2011/11/1 上午 11:15:00,1072,2.0,27.1,27.2,7.4,1170,--,18.5,234.0,4.7,32.2,6.8,60,0.52,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,台1線鳳山溪橋,丙,2011/10/3 上午 11:25:00,1072,3.3,23.2,23.3,7.2,416,--,8.0,93.7,2.9,31.3,579,730000,0.39,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,台1線鳳山溪橋,丙,2011/9/2 上午 10:05:00,1072,1.0,30.3,26.9,7.7,283,--,9.4,117.9,1.6,19.0,10.6,37000,0.39,--,0.673,4.80,1.50,0.090,<0.001,0.005,<0.002,0.0020,<0.0003,0.006,0.016,0.097,<0.001,<0.001,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,台1線鳳山溪橋,丙,2011/8/1 下午 02:00:00,1072,1.0,38.9,32.3,8.3,495,--,11.1,154.1,1.8,16.4,10.9,23000,0.41,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
鳳山溪流域,鳳山溪,新竹縣,台1線鳳山溪橋,丙,2011/7/1 下午 12:25:00,1072,1.0,32.1,28.7,8.0,335,--,8.6,111.5,2.4,11.6,10.2,7600,0.20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
