採樣分區,河川,縣市,測站名稱,水體分類等級,採樣日期,測站編號,河川污染指數,氣溫,水溫,酸鹼值,導電度,溶氧(滴定法),溶氧(電極法),溶氧飽和度,生化需氧量,化學需氧量,懸浮固體,大腸桿菌群,氨氮,氯鹽,總磷,總有機碳,硝酸鹽氮,亞硝酸鹽氮,鎘,鉛,六價鉻,砷,汞,銅,鋅,錳,銀,硒,濁度,鉻,總氮,總凱氏氮,備註
,,,,,,,,℃,℃,,μmho/cm25℃,mg/L,mg/L,%,mg/L,mg/L,mg/L,CFU/100mL,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,NTU,mg/L,mg/L,mg/L
老街溪流域,老街溪,桃園市,許厝港一號橋,丙,2009/9/2 下午 03:10:00,1058,6.0,32.4,33.0,7.4,1410,1.8,1.8,25.1,17.1,79.8,24.8,300000,0.36,81.2,0.938,20.2,2.33,0.421,<0.001,0.007,<0.002,0.0031,<0.0003,0.173,0.159,0.100,<0.001,<0.001,--,--,--,--
老街溪流域,老街溪,桃園市,許厝港一號橋,丙,2009/8/4 下午 03:35:00,1058,9.0,32.2,33.0,7.0,2070,0.2,0.2,2.5,22.4,93.9,50.5,960000,3.21,552,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
老街溪流域,老街溪,桃園市,許厝港一號橋,丙,2009/7/1 下午 12:25:00,1058,7.3,32.4,32.2,7.4,2000,2.1,2.1,29.2,20.0,90.2,30.6,690000,5.81,172,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
老街溪流域,老街溪,桃園市,許厝港一號橋,丙,2009/6/10 上午 06:35:00,1058,9.0,28.2,28.2,6.6,1790,0.3,0.3,4.1,39.8,120,72.2,620000,10.0,266,0.788,38.9,2.41,0.429,0.001,0.008,<0.002,0.0018,<0.0003,0.044,2.76,0.333,<0.001,<0.001,--,--,--,--
老街溪流域,老街溪,桃園市,許厝港一號橋,丙,2009/5/4 下午 01:00:00,1058,5.5,22.7,23.9,7.6,1270,4.7,4.8,56.7,14.3,64.2,38.8,380000,8.59,125,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
老街溪流域,老街溪,桃園市,許厝港一號橋,丙,2009/4/1 上午 08:25:00,1058,6.8,20.1,17.5,7.7,1410,6.6,6.7,70.2,24.7,127,72.2,400000,8.33,126,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
老街溪流域,老街溪,桃園市,許厝港一號橋,丙,2009/3/2 上午 07:55:00,1058,9.0,18.9,17.2,6.5,1600,4.3,4.4,45.9,40.4,125,127,280000,10.9,185,0.911,26.9,2.23,0.512,<0.001,0.006,<0.002,0.0013,<0.0003,0.107,1.87,0.366,<0.001,<0.001,--,--,--,--
老街溪流域,老街溪,桃園市,許厝港一號橋,丙,2009/2/2 上午 08:21:00,1058,6.3,19.2,17.4,7.1,702,6.1,6.2,64.0,7.7,54.5,53.8,55000,3.81,68.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
老街溪流域,老街溪,桃園市,許厝港一號橋,丙,2009/1/5 上午 10:05:00,1058,6.0,19.1,16.9,7.0,1580,6.6,6.7,69.3,16.1,59.0,33.8,47000,10.1,179,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,宏太橋,丙,2009/12/2 上午 09:55:00,1050,5.0,19.3,19.3,7.1,685,5.1,5.1,55.6,7.9,42.4,15.4,14000,6.44,--,0.431,12.6,0.35,0.201,<0.001,0.004,<0.002,0.0015,<0.0003,1.14,0.017,0.022,<0.001,<0.001,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,宏太橋,丙,2009/11/3 上午 09:55:00,1050,5.0,21.5,19.5,7.3,510,6.8,6.8,73.9,9.4,35.5,30.6,4700,5.25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,宏太橋,丙,2009/10/2 上午 09:55:00,1050,7.3,26.2,26.7,7.4,536,5.5,5.5,68.9,14.2,62.7,297,420000,4.75,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,宏太橋,丙,2009/9/2 上午 09:55:00,1050,6.3,30.1,29.0,7.1,614,6.2,6.2,80.9,7.5,46.4,55.8,46000,6.65,--,0.785,12.2,0.21,0.055,<0.001,0.015,<0.002,0.0028,<0.0003,5.69,0.033,0.398,<0.001,<0.001,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,宏太橋,丙,2009/8/4 上午 09:55:00,1050,8.3,33.1,30.1,7.3,604,4.9,4.9,66.4,32.7,232,688,220000,7.52,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,宏太橋,丙,2009/7/1 上午 09:58:00,1050,4.3,34.0,29.4,7.4,505,5.5,5.5,73.1,4.5,26.8,6.0,440,3.46,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,宏太橋,丙,2009/6/10 上午 09:55:00,1050,5.0,31.3,29.6,7.4,652,4.7,4.7,62.0,6.9,40.4,10.8,2600,4.15,--,0.802,13.5,0.58,0.150,<0.001,0.003,<0.002,0.0021,<0.0003,0.613,0.015,0.111,<0.001,<0.001,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,宏太橋,丙,2009/5/4 上午 09:55:00,1050,4.3,23.8,21.8,7.5,453,6.2,6.1,70.2,4.6,30.8,12.0,6700,4.91,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,宏太橋,丙,2009/4/1 上午 09:55:00,1050,4.5,19.5,17.1,7.3,592,7.1,7.0,73.1,8.2,49.3,14.4,8700,13.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,宏太橋,丙,2009/3/2 上午 09:55:00,1050,5.0,17.6,17.1,7.4,554,6.0,6.0,62.4,6.7,31.3,14.6,310000,5.90,--,0.529,8.73,0.22,0.482,<0.001,<0.003,<0.002,0.0024,<0.0003,0.115,0.017,0.079,<0.001,<0.001,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,宏太橋,丙,2009/2/2 上午 09:55:00,1050,5.0,22.9,17.7,7.2,530,5.1,5.0,52.7,8.1,33.6,5.8,260000,11.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,宏太橋,丙,2009/1/5 上午 09:57:00,1050,5.0,18.6,17.1,7.6,523,5.6,5.5,56.5,8.4,36.2,8.0,41000,11.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,星見橋,丙,2009/12/2 上午 10:35:00,1051,5.0,20.0,20.3,7.0,528,5.4,5.4,59.9,7.5,31.2,16.5,48000,6.16,--,0.564,8.57,0.54,0.276,<0.001,0.004,<0.002,0.0023,<0.0003,0.358,0.019,0.128,<0.001,<0.001,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,星見橋,丙,2009/11/3 上午 10:35:00,1051,4.5,22.0,19.7,7.4,487,7.3,7.3,79.4,7.4,26.9,12.1,2400,7.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,星見橋,丙,2009/10/2 上午 10:35:00,1051,7.3,25.9,26.7,7.4,529,5.1,5.1,64.5,16.0,65.3,64.6,180000,6.21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,星見橋,丙,2009/9/2 上午 10:35:00,1051,3.8,34.0,30.0,6.5,553,6.4,6.5,86.2,2.3,19.2,11.7,2300,5.89,--,0.235,5.94,0.66,0.116,<0.001,<0.003,<0.002,0.0013,<0.0003,6.29,0.063,0.401,<0.001,<0.001,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,星見橋,丙,2009/8/4 上午 10:35:00,1051,5.5,32.8,29.9,7.4,573,5.2,5.2,70.7,6.2,42.6,42.4,23000,6.54,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,星見橋,丙,2009/7/1 上午 10:35:00,1051,4.3,33.9,29.2,7.4,491,5.7,5.7,74.6,4.7,25.4,6.0,2200,4.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,星見橋,丙,2009/6/10 上午 10:35:00,1051,4.3,32.5,29.3,7.3,520,6.2,6.2,81.6,4.1,28.7,4.8,22000,3.49,--,0.667,8.86,0.54,0.232,<0.001,0.003,<0.002,0.0021,<0.0003,0.208,0.009,0.079,<0.001,<0.001,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,星見橋,丙,2009/5/4 上午 10:35:00,1051,5.0,23.0,21.6,7.6,455,5.0,4.9,56.1,5.4,28.6,9.7,66000,6.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,星見橋,丙,2009/4/1 上午 10:35:00,1051,4.5,19.7,17.3,7.1,553,7.5,7.6,79.3,5.1,33.2,11.2,110000,6.10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,星見橋,丙,2009/3/2 上午 10:35:00,1051,5.0,19.7,17.7,7.3,443,6.8,6.8,71.8,6.0,28.1,22.1,56000,7.52,--,0.687,6.92,0.15,0.607,<0.001,<0.003,<0.002,0.0020,<0.0003,0.069,0.035,0.079,<0.001,<0.001,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,星見橋,丙,2009/2/2 上午 10:35:00,1051,4.3,23.9,18.4,7.2,510,4.7,4.7,50.3,4.5,27.8,5.8,260000,12.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,星見橋,丙,2009/1/5 上午 10:35:00,1051,5.0,20.7,17.7,7.6,501,5.8,5.7,60.1,10.0,36.3,9.5,64000,13.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,茄苳溪橋,丁,2009/12/2 下午 12:25:00,1052,5.0,23.0,21.0,7.0,637,5.2,5.2,57.9,7.1,45.2,11.5,330000,6.80,--,0.763,12.1,4.79,0.079,<0.001,0.004,<0.002,0.0020,<0.0003,0.073,0.029,0.128,<0.001,<0.001,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,茄苳溪橋,丁,2009/11/3 下午 12:25:00,1052,4.5,23.6,20.6,7.4,581,7.0,7.0,77.2,6.1,31.1,11.5,59000,5.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,茄苳溪橋,丁,2009/10/2 下午 12:25:00,1052,6.3,26.0,27.0,7.4,570,5.0,5.0,63.2,13.2,61.9,70.6,30000,5.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,茄苳溪橋,丁,2009/9/2 下午 12:25:00,1052,5.0,35.1,32.9,7.4,868,4.6,4.6,64.4,6.1,45.2,12.8,44000,5.37,--,0.746,11.7,2.62,0.427,<0.001,0.003,<0.002,0.0028,<0.0003,0.110,0.020,0.156,<0.001,<0.001,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,茄苳溪橋,丁,2009/8/4 下午 12:25:00,1052,5.5,35.8,32.4,7.6,648,5.8,5.8,80.7,6.9,46.4,31.4,43000,5.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,茄苳溪橋,丁,2009/7/1 下午 12:30:00,1052,3.8,34.8,31.9,7.7,908,7.5,7.5,102.8,3.1,28.0,5.8,34000,3.51,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,茄苳溪橋,丁,2009/6/10 下午 12:30:00,1052,3.5,33.4,32.0,8.1,718,9.3,9.3,128.7,6.2,32.4,6.0,17000,2.57,--,0.533,9.36,1.94,0.414,<0.001,0.003,<0.002,0.0019,<0.0003,0.059,0.025,0.043,<0.001,<0.001,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,茄苳溪橋,丁,2009/5/4 下午 12:25:00,1052,5.8,24.0,22.4,7.4,542,4.4,4.4,50.3,9.6,38.5,8.9,81000,6.69,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,茄苳溪橋,丁,2009/4/1 下午 12:15:00,1052,4.3,19.4,18.0,7.2,744,4.8,4.8,50.9,4.9,37.8,8.5,8400,5.19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,茄苳溪橋,丁,2009/3/2 下午 12:15:00,1052,5.0,20.4,19.2,7.2,526,5.8,5.9,63.4,6.3,29.3,8.6,53000,5.90,--,0.463,8.65,1.52,0.376,<0.001,<0.003,<0.002,0.0022,<0.0003,0.021,0.037,0.139,<0.001,<0.001,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,茄苳溪橋,丁,2009/2/2 下午 12:20:00,1052,5.8,23.8,23.3,7.5,1370,4.1,4.0,48.2,13.0,59.9,12.3,84000,8.46,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,茄苳溪(桃),桃園市,茄苳溪橋,丁,2009/1/5 下午 12:15:00,1052,5.0,20.1,18.1,7.4,607,3.9,3.9,41.0,3.6,34.7,6.7,8600,9.82,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,大埔橋,丙,2009/12/2 上午 08:05:00,1345,3.8,18.5,20.5,7.4,3930,8.8,8.8,98.6,3.9,19.7,11.0,170000,30.0,--,24.4,5.57,10.6,0.056,<0.001,<0.003,<0.002,0.0055,<0.0003,0.067,0.048,0.206,<0.001,<0.001,--,--,--,--
南崁溪流域,南崁溪,桃園市,大埔橋,丙,2009/11/3 上午 08:05:00,1345,4.5,17.9,20.3,7.6,3280,7.9,7.8,86.5,6.5,25.9,10.5,140000,35.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,大埔橋,丙,2009/10/2 上午 08:05:00,1345,3.8,25.1,27.0,7.7,3650,7.1,7.1,90.3,3.3,21.5,19.2,65000,17.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,大埔橋,丙,2009/9/2 上午 08:05:00,1345,5.8,26.5,27.7,7.6,2060,7.2,7.2,93.4,9.1,76.0,61.0,380000,14.0,--,4.92,7.11,11.7,0.940,<0.001,0.010,<0.002,0.0050,0.0004,0.130,0.169,0.146,<0.001,<0.001,--,--,--,--
南崁溪流域,南崁溪,桃園市,大埔橋,丙,2009/8/4 上午 08:05:00,1345,3.8,29.6,28.9,7.6,2210,7.0,7.0,93.5,4.0,18.2,6.8,120000,18.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,大埔橋,丙,2009/7/1 上午 08:05:00,1345,3.8,31.2,28.0,7.6,2080,7.6,7.6,99.4,3.2,17.9,3.7,340000,13.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,大埔橋,丙,2009/6/10 上午 08:05:00,1345,3.8,29.0,27.3,7.6,3240,8.1,8.1,104.8,3.9,16.3,6.8,63000,10.7,--,4.86,6.28,9.71,0.774,<0.001,<0.003,<0.002,0.0113,<0.0003,0.014,0.023,0.099,<0.001,<0.001,--,--,--,--
南崁溪流域,南崁溪,桃園市,大埔橋,丙,2009/5/4 上午 08:05:00,1345,4.5,21.2,22.6,7.7,2430,7.3,7.3,85.9,10.4,37.8,12.0,1200000,19.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,大埔橋,丙,2009/4/1 上午 08:06:00,1345,3.8,16.4,18.6,7.1,3260,8.3,8.2,87.6,3.6,23.5,8.7,270000,13.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,大埔橋,丙,2009/3/2 上午 08:05:00,1345,3.8,16.7,18.9,7.0,3980,7.7,7.7,84.0,4.2,26.6,8.1,230000,19.3,--,2.84,5.07,8.17,1.38,<0.001,<0.003,<0.002,0.0040,<0.0003,0.012,0.083,0.153,<0.001,<0.001,--,--,--,--
南崁溪流域,南崁溪,桃園市,大埔橋,丙,2009/2/2 上午 08:15:00,1345,3.8,18.9,18.4,6.9,2990,8.0,8.0,85.4,4.2,24.7,10.7,100000,10.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,大埔橋,丙,2009/1/5 上午 08:05:00,1345,4.5,20.0,19.7,7.6,2720,8.0,7.9,87.3,6.4,23.2,9.6,100000,23.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,舊路大橋,丙,2009/12/2 上午 08:40:00,1045,3.8,18.5,20.3,7.5,2200,8.4,8.3,92.8,3.5,20.5,10.6,300000,22.7,--,5.19,5.84,11.1,0.835,<0.001,0.004,<0.002,0.0075,<0.0003,0.062,0.037,0.068,<0.001,<0.001,--,--,--,--
南崁溪流域,南崁溪,桃園市,舊路大橋,丙,2009/11/3 上午 08:35:00,1045,3.8,17.3,19.9,7.7,3580,8.1,8.2,89.3,4.6,33.4,9.4,200000,19.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,舊路大橋,丙,2009/10/2 上午 08:35:00,1045,3.8,25.5,26.6,7.7,2590,6.9,6.9,86.9,4.5,26.1,15.6,130000,19.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,舊路大橋,丙,2009/9/2 上午 08:35:00,1045,5.0,28.6,28.0,7.5,3210,6.7,6.8,88.3,7.8,58.0,37.4,510000,12.9,--,3.83,7.21,10.5,0.789,<0.001,0.007,<0.002,0.0089,<0.0003,0.078,0.146,0.193,<0.001,<0.001,--,--,--,--
南崁溪流域,南崁溪,桃園市,舊路大橋,丙,2009/8/4 上午 08:35:00,1045,5.0,31.3,29.1,7.5,3050,6.1,6.1,81.0,6.5,17.9,5.6,390000,13.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,舊路大橋,丙,2009/7/1 上午 08:35:00,1045,3.3,33.0,28.2,7.7,3400,7.2,7.2,93.7,2.9,23.0,4.6,450000,12.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,舊路大橋,丙,2009/6/10 上午 08:35:00,1045,3.3,29.5,27.6,7.8,2990,8.7,8.7,112.2,2.2,17.0,6.0,48000,10.0,--,4.07,6.05,9.36,0.813,<0.001,<0.003,<0.002,0.0110,<0.0003,0.018,0.031,0.083,<0.001,<0.001,--,--,--,--
南崁溪流域,南崁溪,桃園市,舊路大橋,丙,2009/5/4 上午 08:35:00,1045,4.5,21.5,22.2,7.6,3010,7.0,6.9,80.2,6.4,34.4,11.6,230000,20.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,舊路大橋,丙,2009/4/1 上午 08:35:00,1045,3.8,17.3,18.1,7.2,3440,8.1,8.2,87.0,3.1,21.5,6.1,560000,23.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,舊路大橋,丙,2009/3/2 上午 08:38:00,1045,4.5,16.8,18.8,7.0,1970,7.7,7.7,83.2,6.5,21.2,10.6,270000,18.0,--,2.67,4.99,9.25,1.17,<0.001,<0.003,<0.002,0.0035,<0.0003,0.038,0.109,0.078,<0.001,<0.001,--,--,--,--
南崁溪流域,南崁溪,桃園市,舊路大橋,丙,2009/2/2 上午 08:45:00,1045,3.8,19.0,17.9,7.0,2640,7.9,7.9,83.7,4.0,24.1,10.6,300000,17.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,舊路大橋,丙,2009/1/5 上午 08:35:00,1045,4.5,20.1,19.5,7.4,2460,7.7,7.4,80.6,6.3,25.2,4.2,240000,16.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,龜山橋,丙,2009/12/2 上午 09:10:00,1046,4.5,19.0,19.1,7.0,2360,8.0,7.9,85.7,6.5,35.7,14.0,110000,11.0,--,3.14,8.01,10.8,0.789,<0.001,<0.003,<0.002,0.0036,<0.0003,0.056,0.058,0.135,<0.001,<0.001,--,--,--,--
南崁溪流域,南崁溪,桃園市,龜山橋,丙,2009/11/3 上午 09:10:00,1046,4.5,17.5,18.4,7.7,2370,7.6,7.6,80.9,8.2,48.2,13.4,220000,11.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,龜山橋,丙,2009/10/2 上午 09:10:00,1046,4.3,26.0,26.2,7.5,1680,5.2,5.2,65.3,4.4,30.0,18.1,70000,10.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,龜山橋,丙,2009/9/2 上午 09:10:00,1046,4.5,29.2,28.5,7.6,2400,7.8,7.8,101.7,14.9,42.0,15.5,32000,15.8,--,2.46,9.14,7.15,0.528,<0.001,0.003,<0.002,0.0062,0.0003,0.070,0.042,0.168,<0.001,<0.001,--,--,--,--
南崁溪流域,南崁溪,桃園市,龜山橋,丙,2009/8/4 上午 09:10:00,1046,5.5,32.6,29.5,7.6,1770,6.1,6.0,80.3,12.1,38.1,22.8,69000,9.24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,龜山橋,丙,2009/7/1 上午 09:10:00,1046,4.5,33.1,28.8,7.7,1730,7.7,7.7,100.6,7.5,41.1,16.1,42000,8.76,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,龜山橋,丙,2009/6/10 上午 09:10:00,1046,4.5,30.2,28.4,7.8,1220,8.9,9.0,116.6,8.5,30.2,3.4,420000,5.46,--,2.03,10.8,4.67,0.913,<0.001,<0.003,<0.002,0.0069,<0.0003,0.033,0.015,0.064,<0.001,<0.001,--,--,--,--
南崁溪流域,南崁溪,桃園市,龜山橋,丙,2009/5/4 上午 09:10:00,1046,4.5,25.0,21.6,7.6,1850,7.2,7.1,81.7,5.1,26.3,10.2,1100000,9.10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,龜山橋,丙,2009/4/1 上午 09:10:00,1046,4.5,16.8,16.8,7.3,1140,7.5,7.5,77.5,7.2,39.1,11.5,230000,10.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,龜山橋,丙,2009/3/2 上午 09:11:00,1046,4.5,17.1,17.2,7.3,1590,7.2,7.2,75.1,8.5,36.5,17.5,260000,11.4,--,1.75,7.80,6.80,0.711,<0.001,0.005,<0.002,0.0040,<0.0003,0.098,0.078,0.097,<0.001,<0.001,--,--,--,--
南崁溪流域,南崁溪,桃園市,龜山橋,丙,2009/2/2 上午 09:14:00,1046,3.8,20.6,17.2,7.1,1320,8.3,8.3,86.6,4.9,30.1,17.3,240000,7.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,龜山橋,丙,2009/1/5 上午 09:15:00,1046,5.0,19.0,17.7,7.5,969,7.0,7.1,74.6,8.7,34.4,20.1,60000,7.21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,大檜溪橋,丙,2009/12/2 上午 11:45:00,1047,6.5,22.0,22.9,7.2,1270,6.1,6.1,70.9,17.9,59.1,33.2,780000,11.9,--,1.80,14.8,4.25,0.277,<0.001,0.004,<0.002,0.0031,<0.0003,0.098,0.071,0.120,<0.001,<0.001,--,--,--,--
南崁溪流域,南崁溪,桃園市,大檜溪橋,丙,2009/11/3 上午 11:45:00,1047,6.0,23.8,22.0,7.6,1360,6.4,6.3,71.6,17.8,57.7,12.7,1100000,12.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,大檜溪橋,丙,2009/10/2 上午 11:45:00,1047,6.5,26.3,27.2,7.5,1060,4.8,4.8,61.3,17.9,60.0,32.2,2200000,9.97,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,大檜溪橋,丙,2009/9/2 上午 11:45:00,1047,8.0,34.9,31.7,7.5,1390,4.3,4.2,57.9,17.7,64.5,67.4,2300000,10.8,--,2.23,12.5,2.98,0.666,<0.001,0.005,<0.002,0.0049,<0.0003,0.149,0.109,0.162,<0.001,<0.001,--,--,--,--
南崁溪流域,南崁溪,桃園市,大檜溪橋,丙,2009/8/4 上午 11:45:00,1047,7.3,34.5,31.0,7.6,1260,3.3,3.3,45.1,19.8,49.2,30.8,2600000,12.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,大檜溪橋,丙,2009/7/1 上午 11:45:00,1047,5.0,35.2,30.7,7.6,1170,4.9,4.8,65.3,12.7,47.0,17.0,560000,9.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,大檜溪橋,丙,2009/6/10 上午 11:45:00,1047,5.5,32.8,31.3,7.8,1070,7.3,7.3,99.4,15.6,42.9,14.2,26000,9.01,--,1.66,13.7,3.31,0.965,<0.001,0.006,<0.002,0.0035,<0.0003,0.058,0.054,0.083,<0.001,<0.001,--,--,--,--
南崁溪流域,南崁溪,桃園市,大檜溪橋,丙,2009/5/4 上午 11:45:00,1047,6.0,23.6,22.7,7.6,1160,5.2,5.1,59.5,20.4,48.4,18.4,550000,11.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,大檜溪橋,丙,2009/4/1 上午 11:35:00,1047,6.0,19.8,19.5,7.3,1060,6.3,6.2,67.8,18.6,58.1,18.7,760000,14.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南崁溪流域,南崁溪,桃園市,大檜溪橋,丙,2009/3/2 上午 11:38:00,1047,7.3,20.0,20.0,7.4,1010,5.8,5.8,63.5,20.8,60.4,51.8,560000,11.4,--,1.16,11.9,1.98,0.542,<0.001,0.004,<0.002,0.0025,<0.0003,0.247,0.095,0.094,0.001,<0.001,--,--,--,--
